hour,timestamp,OEE,availability,performance,quality,throughput,raw_inventory,wip,finished,energy_price,temp,humidity,voltage,available_workers,fatigue,maintenance,downtime,MTBF,shift
29,2023-01-02 05:00:00,0.5630712085560178,1.0,0.6933987765841996,0.8120452870277655,0,0.0,0,1000.0,51.717250545525545,7.350878390712303,53.92508804032549,1.032888939019942,2,1.1676707801265949,0,0,30.0,0
30,2023-01-02 06:00:00,0.5959412382830445,1.0,0.723831575697807,0.8233147852226945,0,0.0,0,1000.0,61.060648589458395,10.010709338468812,45.83206828881092,1.031458963329741,4,1.1518611893015578,0,0,31.0,1
31,2023-01-02 07:00:00,0.5480997039283996,1.0,0.6794778045689881,0.8066484294892821,0,0.0,0,1000.0,59.16205342638587,12.044935344057595,45.75552501730718,1.0221986646619088,4,1.228258968459859,0,0,32.0,1
32,2023-01-02 08:00:00,0.7459167904332428,1.0,0.853795228527893,0.8736483474138719,0,0.0,0,1000.0,54.913743867990775,13.044260930057822,51.567693860869,1.0323249939224033,4,0.9768764480331151,0,0,33.0,1
33,2023-01-02 09:00:00,0.850106347325218,1.0,0.9344624097884295,0.9097277091303111,0,0.0,0,1000.0,46.460463319525665,14.433925247208265,52.6984330893454,1.0285531645171595,4,0.8919891098041527,0,0,34.0,1
34,2023-01-02 10:00:00,0.6455900306032716,1.0,0.7683293249906898,0.8402517118698997,0,0.0,0,1000.0,37.29621710545684,16.606110341140486,47.227204426324576,1.0359112328227302,4,1.0841812342948036,0,0,35.0,1
35,2023-01-02 11:00:00,0.6848569709261911,1.0,0.802361107382082,0.8535520535893376,0,0.0,0,1000.0,44.40113703265715,18.874525697620182,42.99198410038559,1.044281738332483,4,1.037521162373036,0,0,36.0,1
36,2023-01-02 12:00:00,0.6042799753252731,1.0,0.7316459104600529,0.8259186126596496,0,0.0,0,1000.0,40.84034899478914,17.654381629185956,41.4120174236343,1.0402495060330228,4,1.137059784987442,0,0,37.0,1
37,2023-01-02 13:00:00,0.7673905656565859,1.0,0.8714763729169718,0.8805638219289941,0,0.0,0,1000.0,46.60315706237782,19.59484508583986,46.59288552960523,1.0360295467833065,4,0.95401714875239,0,0,38.0,1
38,2023-01-02 14:00:00,0.5916012822427937,1.0,0.7201952653402256,0.8214456699646823,0,0.0,0,1000.0,43.42956265127786,17.882317287109398,44.677555803475805,1.0387209444859162,3,1.1536895719017037,0,0,39.0,2
39,2023-01-02 15:00:00,0.5286845282634988,1.0,0.659040696357174,0.8022031585997424,0,0.0,0,1000.0,47.839529301380594,14.01746377599974,49.12062843244699,1.0390142967018163,3,1.2599528903244712,0,0,40.0,2
40,2023-01-02 16:00:00,0.6928929609814624,1.0,0.8092270161631095,0.8562405198318309,0,0.0,0,1000.0,84.51920723315351,13.922302740858672,50.25482216610161,1.0442185534079647,3,1.0254709451149666,0,0,41.0,2
41,2023-01-02 17:00:00,0.6774845334808556,1.0,0.7960265193410345,0.8510828684975091,0,0.0,0,1000.0,70.91533377441463,12.82681720011392,47.51450167542637,1.0420019964391505,3,1.0418213913583527,0,0,42.0,2
42,2023-01-02 18:00:00,0.9115112248972218,1.0,0.9793666504285466,0.930714992692846,0,0.0,0,1000.0,73.45166429737667,9.980120952612875,52.49392831759972,1.0423096318657905,3,0.8113843862032724,0,0,43.0,2
43,2023-01-02 19:00:00,0.7008133306020662,1.0,0.815923853683923,0.8589200173985244,0,0.0,0,1000.0,84.06972760343213,10.539166285225551,49.88750917333359,1.0480906620061867,3,1.01492565812137,0,0,44.0,2
44,2023-01-02 20:00:00,0.8992141772622163,1.0,0.9704221824680934,0.9266216225346658,0,0.0,0,1000.0,75.74942072083192,7.8723352590746165,45.60205438920208,1.048463693889789,3,0.8125813933682688,0,0,45.0,2
45,2023-01-02 21:00:00,0.6500910799936588,1.0,0.7714218473254304,0.8427180047435352,0,0.0,0,1000.0,52.31452920738516,5.0,52.34301184147369,1.05,3,1.0013111359944764,0,0,46.0,2
46,2023-01-02 22:00:00,0.40968912606024444,1.0,0.5121114075753055,0.8,0,0.0,0,1000.0,65.23186062939445,5.0,54.47864207835003,1.05,2,1.5073930908436126,0,0,47.0,0
47,2023-01-02 23:00:00,0.3817629866924861,1.0,0.4772037333656076,0.8,0,0.0,0,1000.0,57.4799694781192,5.0,58.779712189115614,1.048436204353736,2,1.6166537274197104,0,0,48.0,0
48,2023-01-03 00:00:00,0.44955469586551955,1.0,0.5619433698318994,0.8,0,0.0,0,1000.0,43.943687566885814,5.0,54.456252551811396,1.0459890386269732,2,1.3720124090047812,0,0,49.0,0
49,2023-01-03 01:00:00,0.4734876735360821,1.0,0.5918595919201026,0.8,0,0.0,0,1000.0,47.64184036454502,5.0,53.11459239346296,1.0464364539325008,2,1.3018517481036807,0,0,50.0,0
50,2023-01-03 02:00:00,0.41832256212208974,1.0,0.5229032026526121,0.8,0,0.0,0,1000.0,45.31112107231969,5.0,51.298176450056104,1.0484492345154413,2,1.4726123186805031,0,0,51.0,0
51,2023-01-03 03:00:00,0.515358961501195,1.0,0.6438476606946759,0.800436179181192,0,0.0,0,1000.0,44.73920914574264,5.0,54.36450831222368,1.0441467899924404,2,1.1952424207476273,0,0,52.0,0
52,2023-01-03 04:00:00,0.4987678230821123,1.0,0.6234597788526404,0.8,0,0.0,0,1000.0,45.09914449409285,7.986556102323075,55.75463174027194,1.043890620404264,2,1.2927347999220962,0,0,53.0,0
53,2023-01-03 05:00:00,0.5254439406242145,1.0,0.6552035849474358,0.8019552284140335,0,0.0,0,1000.0,37.72048347102354,8.654017992170232,53.3834223724603,1.043986010592623,2,1.241332292847868,0,0,54.0,0
54,2023-01-03 06:00:00,0.6966874075307368,1.0,0.8115917740542574,0.8584209818323776,0,0.0,0,1000.0,60.91913142077516,8.481892928960166,46.13711145542937,1.0443452812073193,4,0.999361972070111,0,0,55.0,1
55,2023-01-03 07:00:00,0.597703211584042,1.0,0.7257065610926715,0.8236155543145438,0,0.0,0,1000.0,54.175799590228515,12.477372462663368,54.31552748109875,1.0399506770039946,4,1.1326759051893207,0,0,56.0,1
56,2023-01-03 08:00:00,0.7101167780289007,1.0,0.8238338387009531,0.8619660235717376,0,0.0,0,1000.0,56.2744391618518,15.972582482385256,43.932650803563895,1.0404921278555896,4,0.9971313149062512,0,0,57.0,1
57,2023-01-03 09:00:00,0.7425141825643774,1.0,0.8509545017118046,0.8725662548005968,0,0.0,0,1000.0,62.78173708334117,15.590188562216781,43.587229944873734,1.0448210020794062,4,0.9647411231239414,0,0,58.0,1
58,2023-01-03 10:00:00,0.8605004191985476,1.0,0.9421431179224469,0.9133436341349789,0,0.0,0,1000.0,47.87243402427222,18.164303307283767,46.31231315467663,1.0458743847408878,4,0.8708137531998931,0,0,59.0,1
59,2023-01-03 11:00:00,0.6168865165461181,1.0,0.7429247149780777,0.8303486263265872,0,0.0,0,1000.0,41.398718663706404,17.484991912294408,41.14144963053489,1.05,4,1.1036007295225918,0,0,60.0,1
60,2023-01-03 12:00:00,0.6421377191343856,1.0,0.7652813012845406,0.8390871671064535,0,0.0,0,1000.0,44.16805689909756,18.834337105993434,44.21140275357922,1.0488840703058842,4,1.0706565663051522,0,0,61.0,1
61,2023-01-03 13:00:00,0.7304343991423126,1.0,0.8408947635786328,0.8686394906703555,0,0.0,0,1000.0,42.57167727763223,21.436702938832518,46.363761730274355,1.0425386798955514,4,0.973765313589029,0,0,62.0,1
62,2023-01-03 14:00:00,0.5528366953720301,1.0,0.6841485639104673,0.8080652719814498,0,0.0,0,1000.0,46.00265109113204,17.32026911806656,46.28667200915602,1.040486021175318,3,1.1961071018476703,0,0,63.0,2
63,2023-01-03 15:00:00,0.5393460647520859,1.0,0.6704079404146707,0.8045042909522844,0,0.0,0,1000.0,48.784721257734255,16.44976637893921,46.004945142071264,1.041512087583988,3,1.2198481097449925,0,0,64.0,2
64,2023-01-03 16:00:00,0.5522549747054867,1.0,0.6835718558553927,0.8078960097244179,0,0.0,0,1000.0,66.38876460812699,12.787382884526796,50.3748130757684,1.0489542369542213,1,1.1955975874852818,0,0,65.0,2
65,2023-01-03 17:00:00,0.5811088223819967,1.0,0.7106330017924153,0.8177340778098928,0,0.0,0,1000.0,69.48346041776993,13.753989583082598,50.28372754573109,1.0484881573958347,3,1.1493386354618025,0,0,66.0,2
66,2023-01-03 18:00:00,0.6372553311415977,1.0,0.7602934835515356,0.8381701868136584,0,0.0,0,1000.0,78.2867705119048,9.105614178611027,51.87627643793454,1.05,3,1.0666764855930309,0,0,67.0,2
67,2023-01-03 19:00:00,0.7538683190233744,1.0,0.8594546799739362,0.8771472616173737,0,0.0,0,1000.0,61.42715725155859,8.770237775274067,50.72393722714467,1.05,3,0.9392884915138088,0,0,68.0,2
68,2023-01-03 20:00:00,0.7410917512618042,1.0,0.8488326955090851,0.8730716372998997,0,0.0,0,1000.0,64.27355532708117,7.298921242920196,51.167437190858095,1.0457853002760817,3,0.9300485046933025,0,0,69.0,2
69,2023-01-03 21:00:00,0.5218338217346679,1.0,0.6512511450849457,0.8012789315965081,0,0.0,0,1000.0,58.044457795853475,6.195691987813252,56.662402208635314,1.0454920680652364,3,1.1907518619218345,0,0,70.0,2
70,2023-01-03 22:00:00,0.43281155785672376,1.0,0.5410144473209046,0.8,0,0.0,0,1000.0,62.36536291144082,5.0,52.20374356828825,1.0389092713028139,2,1.4054884341581302,0,0,71.0,0
71,2023-01-03 23:00:00,0.3832312517566366,1.0,0.4790390646957957,0.8,0,0.0,0,1000.0,58.12930523421852,5.0,51.066532919039076,1.0346973332566634,2,1.5863249741997367,0,0,72.0,0
72,2023-01-04 00:00:00,0.47789080867182365,1.0,0.5973635108397796,0.8,0,0.0,0,1000.0,39.07103837308155,5.0,49.11473196880919,1.0367757265764492,2,1.271309323822548,0,0,73.0,0
73,2023-01-04 01:00:00,0.5231466824004475,1.0,0.652647998688995,0.8015755559678679,0,0.0,0,1000.0,44.063839074412336,5.0,49.62599883272106,1.0334009641928825,2,1.162887279578063,0,0,74.0,0
74,2023-01-04 02:00:00,0.4597290214357239,1.0,0.5746612767946548,0.8,0,0.0,0,1000.0,52.056477378876956,5.0,50.67974768173934,1.0312171850068872,2,1.3198703768656581,0,0,75.0,0
75,2023-01-04 03:00:00,0.46626386501762485,1.0,0.582829831272031,0.8,0,0.0,0,1000.0,41.36141526749843,6.41623226802297,51.23681411791434,1.0303351028145749,2,1.3301321108125335,0,0,76.0,0
76,2023-01-04 04:00:00,0.5200427855066576,1.0,0.649259470719799,0.8009783591298472,0,0.0,0,1000.0,50.78182574027146,6.212257235385818,51.91032487729309,1.0280154592892843,2,1.189464010257409,0,0,77.0,0
77,2023-01-04 05:00:00,0.5287904737192556,1.0,0.6589448184819171,0.8024806613359337,0,0.0,0,1000.0,45.081516333407926,9.47868853411178,49.35783199287234,1.0225491961428945,2,1.2254917899145834,0,0,78.0,0
78,2023-01-04 06:00:00,0.5223626263655741,1.0,0.6520167477979572,0.8011490933779519,0,0.0,0,1000.0,61.730508966533804,8.962627555318102,51.44842182370968,1.0280887607684008,4,1.232353873937561,0,0,79.0,1
79,2023-01-04 07:00:00,0.5083724692181351,1.0,0.6354655865226688,0.8,0,0.0,0,1000.0,54.22111197888487,10.396396456984633,51.91332830429995,1.028621393906506,4,1.2731582689783816,0,0,80.0,1
80,2023-01-04 08:00:00,0.5983201086443978,1.0,0.7262478400329675,0.8238511368477701,0,0.0,0,1000.0,56.098173894568916,15.241368055163452,43.95914169785738,1.0360972429403035,4,1.1138733403566747,0,0,81.0,1
81,2023-01-04 09:00:00,0.6589419880072047,1.0,0.7799568905058939,0.8448441138583996,0,0.0,0,1000.0,65.61405661988651,18.377494059440124,51.0687033234327,1.034420378975902,4,1.0365070687953712,0,0,82.0,1
82,2023-01-04 10:00:00,0.6440506839738636,1.0,0.7669462126493404,0.839759911909668,0,0.0,0,1000.0,41.098702338070765,17.996877372402487,48.374243013350444,1.0324278525620803,4,1.0534163151218034,0,0,83.0,1
83,2023-01-04 11:00:00,0.6940312286465696,1.0,0.8101656931618875,0.856653440776945,0,0.0,0,1000.0,43.40980635101158,19.123557022348994,46.079168600344914,1.031307978277203,4,0.9965583742942269,0,0,84.0,1
84,2023-01-04 12:00:00,0.6634181346467551,1.0,0.7838427737929015,0.8463663336928796,0,0.0,0,1000.0,46.061569284443024,19.789988775989123,43.66764792818276,1.0263548925809594,4,1.0293407120956832,0,0,85.0,1
85,2023-01-04 13:00:00,0.6395425596395926,1.0,0.7629824246146529,0.8382140125476625,0,0.0,0,1000.0,46.78156270146695,19.450080337571332,53.171132150044365,1.0219929379183106,4,1.0568060230416878,0,0,86.0,1
86,2023-01-04 14:00:00,0.5158907037306454,1.0,0.6448633796633066,0.8,0,0.0,0,1000.0,49.64654783609065,18.293995427773787,43.576253118835574,1.0249762824211748,3,1.249578887684885,0,0,87.0,2
87,2023-01-04 15:00:00,0.5014158564464302,1.0,0.6267698205580376,0.8,0,0.0,0,1000.0,38.06375597072973,16.05174756250495,47.330009883162326,1.0298494372477691,3,1.2848273498747649,0,0,88.0,2
88,2023-01-04 16:00:00,0.6531118520659186,1.0,0.7748720625701424,0.8428641108825602,0,0.0,0,1000.0,59.2142835888045,15.600594964101056,48.657883985024206,1.0342754441807562,3,1.038590096693402,0,0,89.0,2
89,2023-01-04 17:00:00,0.7170896382094515,1.0,0.8296865612323214,0.864289807399518,0,0.0,0,1000.0,65.42700927035973,14.389605541321812,50.60150693001295,1.0417874447809838,3,0.9693515971330936,0,0,90.0,2
90,2023-01-04 18:00:00,0.6069107664574762,1.0,0.7339756355019763,0.8268813528699782,0,0.0,0,1000.0,59.17015695553922,12.850591020180202,49.54989621599117,1.0449530028350646,3,1.0950522023273968,0,0,91.0,2
91,2023-01-04 19:00:00,0.6480432649076904,1.0,0.7703411989165871,0.841241862461858,0,0.0,0,1000.0,63.23870949744431,10.402274010185259,48.922598158290185,1.0461120957253247,3,1.042159456297047,0,0,92.0,2
92,2023-01-04 20:00:00,0.6132757846551331,1.0,0.7388894175433366,0.8299967087012231,0,0.0,0,1000.0,84.65091121617648,5.0,52.69505219962889,1.0433823807569547,3,1.0148050569182205,0,0,93.0,2
93,2023-01-04 21:00:00,0.5401311833236029,1.0,0.6707657771303583,0.8052455890554959,0,0.0,0,1000.0,49.4655535511277,5.0,53.85221847994919,1.040995663431629,3,1.1171600331387763,0,0,94.0,2
94,2023-01-04 22:00:00,0.3864772013528076,1.0,0.4830965016910095,0.8,0,0.0,0,1000.0,59.28954130400473,5.0,50.80290203704848,1.039888425738579,1,1.5501598566604489,0,0,95.0,0
95,2023-01-04 23:00:00,0.37240703244006723,1.0,0.465508790550084,0.8,0,0.0,0,1000.0,64.02734830715845,5.0,50.14477832320905,1.048290445711949,2,1.6077053551787666,0,0,96.0,0
96,2023-01-05 00:00:00,0.3972611561863862,1.0,0.4965764452329827,0.8,0,0.0,0,1000.0,40.057344868131906,5.0,50.88613161327924,1.05,2,1.5061633307347704,0,0,97.0,0
97,2023-01-05 01:00:00,0.4039429125760939,1.0,0.5049286407201173,0.8,0,0.0,0,1000.0,46.7453408734341,5.0,47.653200699350336,1.0492764981468903,2,1.4803073451129591,0,0,98.0,0
98,2023-01-05 02:00:00,0.4229654009683536,1.0,0.528706751210442,0.8,0,0.0,0,1000.0,41.11364814751309,5.0,49.421907299256375,1.0421137648956689,2,1.4128323544957784,0,0,99.0,0
99,2023-01-05 03:00:00,0.39686946892510155,1.0,0.4960868361563769,0.8,0,0.0,0,1000.0,42.59080574707498,5.0,52.27725115229954,1.0409108239259148,2,1.504773890204961,0,0,100.0,0
100,2023-01-05 04:00:00,0.39600204249449944,1.0,0.4950025531181243,0.8,0,0.0,0,1000.0,54.18649024474545,5.0,51.13550534502367,1.0457879144537503,2,1.50710963698047,0,0,101.0,0
101,2023-01-05 05:00:00,0.42920321229923303,1.0,0.5365040153740412,0.8,0,0.0,0,1000.0,48.35894198952091,8.68035973556791,48.74678066082806,1.0475674645233455,2,1.4708287779021074,0,0,102.0,0
102,2023-01-05 06:00:00,0.4993865446468913,1.0,0.6242331808086141,0.8,0,0.0,0,1000.0,64.51901439691608,10.046765984651532,47.185998134194755,1.0400034592188916,4,1.2757872757437894,0,0,103.0,1
103,2023-01-05 07:00:00,0.49992490189838235,1.0,0.6249061273729779,0.8,0,0.0,0,1000.0,63.577985119470135,10.878768027033097,54.20036648838334,1.0397056409243144,4,1.2753918042864216,0,0,104.0,1
104,2023-01-05 08:00:00,0.6361086301189637,1.0,0.7599448291789261,0.8370458034516007,0,0.0,0,1000.0,56.120859414873244,13.000858795650915,48.206526164895294,1.03870644637073,4,1.048082947049052,0,0,105.0,1
105,2023-01-05 09:00:00,0.7080095649865205,1.0,0.8220157285698784,0.861309024120861,0,0.0,0,1000.0,50.2062383655708,17.303901679040706,46.81199927016311,1.0341337619466147,4,0.9683152661884232,0,0,106.0,1
106,2023-01-05 10:00:00,0.5452596358788165,1.0,0.6766094435199014,0.8058705669879977,0,0.0,0,1000.0,46.60649922153323,17.991893797201314,48.72967719087489,1.03046448012013,4,1.1756496299308452,0,0,107.0,1
107,2023-01-05 11:00:00,0.652972823910566,1.0,0.7747374380639953,0.8428311216536676,0,0.0,0,1000.0,43.52906268214018,17.935296693453992,38.10864179342518,1.038041790822465,4,1.0260535191496702,0,0,108.0,1
108,2023-01-05 12:00:00,0.5710931759159997,1.0,0.7014341872229516,0.8141792720098445,0,0.0,0,1000.0,35.59880476611597,19.607801412797528,44.89286468546733,1.0340926026953592,4,1.132520544440956,0,0,109.0,1
109,2023-01-05 13:00:00,0.49204649625892627,1.0,0.6150581203236578,0.8,0,0.0,0,1000.0,41.824965245250084,16.57733603333669,42.068724830342646,1.0419768099805236,4,1.2907303947896123,0,0,110.0,1
110,2023-01-05 14:00:00,0.5331015931855948,1.0,0.6637194430162809,0.8032032190633263,0,0.0,0,1000.0,40.67454275185378,16.88790358280549,45.26606583391481,1.041675214898443,3,1.1953241714890148,0,0,111.0,2
111,2023-01-05 15:00:00,0.4965822955889716,1.0,0.6207278694862145,0.8,0,0.0,0,1000.0,40.25708218455967,19.139355769556396,43.39281553854052,1.038317488588773,3,1.2772838391185999,0,0,112.0,2
112,2023-01-05 16:00:00,0.5755592145161658,1.0,0.705529254778125,0.8157836271398381,0,0.0,0,1000.0,62.301047547124526,13.300855431166902,48.049745878259486,1.0336136921962693,3,1.1230314741450498,0,0,113.0,2
113,2023-01-05 17:00:00,0.5018349424397505,1.0,0.627293678049688,0.8,0,0.0,0,1000.0,73.96876624479403,13.553249546330155,45.625901049199506,1.0230562109891879,3,1.2622756606896506,0,0,114.0,2
114,2023-01-05 18:00:00,0.5897057169920538,1.0,0.7184282540295228,0.8208275686326509,0,0.0,0,1000.0,72.73945494573461,11.355849877954148,47.78285864687159,1.0246011573274483,3,1.101437228183913,0,0,115.0,2
115,2023-01-05 19:00:00,0.5580258041945757,1.0,0.688844158977344,0.810090057267843,0,0.0,0,1000.0,69.3588331833247,9.332609646620224,52.65061439645135,1.019714580587533,3,1.1429187553896452,0,0,116.0,2
116,2023-01-05 20:00:00,0.677380106983437,1.0,0.7952132668069892,0.8518219391677324,0,0.0,0,1000.0,40.74810842811705,9.293065711497245,51.01518121336961,1.0212770786053442,3,0.9891476845468778,0,0,117.0,2
117,2023-01-05 21:00:00,0.4746906991165906,1.0,0.5933633738957382,0.8,0,0.0,0,1000.0,39.76763610499992,5.3149558874606715,52.4522833126011,1.0257990058846003,3,1.2498576442524243,0,0,118.0,2
118,2023-01-05 22:00:00,0.3859404793194582,1.0,0.4824255991493227,0.8,0,0.0,0,1000.0,63.451844063364675,5.0,57.65312814537743,1.0265739014272055,2,1.5285569385439477,0,0,119.0,0
119,2023-01-05 23:00:00,0.3465304822438559,1.0,0.43316310280481984,0.8,0,0.0,0,1000.0,64.58166643300305,5.023852392239384,55.70656554482288,1.0223509542153648,2,1.701953463308091,0,0,120.0,0
120,2023-01-06 00:00:00,0.4916922409488196,1.0,0.6146153011860245,0.8,0,0.0,0,1000.0,45.94180883846215,5.0,55.08987910508905,1.0144867487129312,2,1.1982578425594026,0,0,121.0,0
121,2023-01-06 01:00:00,0.4091306329936728,1.0,0.511413291242091,0.8,0,0.0,0,1000.0,41.70212369111915,5.0,55.3786870642464,1.0066365956450554,2,1.4391374840745246,0,0,122.0,0
122,2023-01-06 02:00:00,0.3981831677212293,1.0,0.4977289596515366,0.8,0,0.0,0,1000.0,35.331081352867336,5.0,48.217313832797345,1.0078287153068781,2,1.4777531851130983,0,0,123.0,0
123,2023-01-06 03:00:00,0.39623607228888436,1.0,0.4952950903611054,0.8,0,0.0,0,1000.0,43.10443933865776,6.2661160674813505,48.56104032350975,1.005029162929794,2,1.5142224065803205,0,0,124.0,0
124,2023-01-06 04:00:00,0.43089553724313046,1.0,0.5386194215539131,0.8,0,0.0,0,1000.0,31.901228396383516,6.9392074534184776,48.43161144568485,1.0048756096126588,2,1.4062637303182863,0,0,125.0,0
125,2023-01-06 05:00:00,0.4632649565186457,1.0,0.5790811956483071,0.8,0,0.0,0,1000.0,43.504230977398116,8.625623564654829,47.73924516784997,1.0016621126674758,2,1.3408156706053125,0,0,126.0,0
