hour,timestamp,OEE,availability,performance,quality,throughput,raw_inventory,wip,finished,energy_price,temp,humidity,voltage,available_workers,fatigue,maintenance,downtime,MTBF,shift
15,2023-01-01 15:00:00,0.633007577454057,1.0,0.7417134125416502,0.8534395721454088,0,0.0,0,1000.0,44.67869893215725,15.671246235122803,42.27580492019271,0.9923473302654919,3,1.286490279844899,0,0,16.0,2
16,2023-01-01 16:00:00,0.9525881598138464,1.0,0.9812351160460144,0.970805206862547,0,0.0,0,1000.0,71.0643201802596,13.891653320006759,44.92828510761875,0.9853704306216985,3,0.964631437822984,0,0,17.0,2
17,2023-01-01 17:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,84.88905657476467,10.182728815994489,49.595552327114085,0.986527935572073,3,0.8780568767114063,0,0,18.0,2
18,2023-01-01 18:00:00,0.7725946455766782,1.0,0.8515634526292196,0.9072660917883176,0,0.0,0,1000.0,77.93168757554308,7.645025860940822,48.00796095223127,0.9903913779608825,3,1.0834097916606682,0,0,19.0,2
19,2023-01-01 19:00:00,0.8506966488900667,1.0,0.909296139915145,0.9355551085584211,0,0.0,0,1000.0,73.58210900160284,7.76999253572645,50.11368392165901,0.983710122903805,3,1.0090989033359141,0,0,20.0,2
20,2023-01-01 20:00:00,0.876704312669664,1.0,0.9280029673764858,0.9447214540144782,0,0.0,0,1000.0,79.55414386167314,5.0,53.96237381899195,0.9849904790876456,3,0.9471550257232478,0,0,21.0,2
21,2023-01-01 21:00:00,0.7758323404423852,1.0,0.8540056525086135,0.9084627697292206,0,0.0,0,1000.0,48.039650799798274,8.901337187419603,52.551596368218256,0.9840719090518439,3,1.090389271420884,0,0,22.0,2
22,2023-01-01 22:00:00,0.43774340879061946,1.0,0.5471792609882743,0.8,0,0.0,0,1000.0,58.422657146582566,5.0,52.58423351534984,0.9782911293934808,2,1.5935117824086655,0,0,23.0,0
23,2023-01-01 23:00:00,0.4477738561946562,1.0,0.5597173202433202,0.8,0,0.0,0,1000.0,50.895104047038835,5.0,51.74894423745308,0.9739784812375549,2,1.5500168877401572,0,0,24.0,0
24,2023-01-02 00:00:00,0.512126066799962,1.0,0.6363677653642852,0.8047643118862224,0,0.0,0,1000.0,42.67461646352493,5.0,54.17412683986297,0.9749568889650976,2,1.363866808748001,0,0,25.0,0
25,2023-01-02 01:00:00,0.5504022379320382,1.0,0.6718659792530417,0.8192143298339903,0,0.0,0,1000.0,41.42073373907595,5.0,48.73248296682667,0.978175296607351,2,1.295291607577074,0,0,26.0,0
26,2023-01-02 02:00:00,0.5310133356285764,1.0,0.6548595953432083,0.8108812017181719,0,0.0,0,1000.0,50.969731177083844,5.0,51.414194163157774,0.9856858358910585,2,1.3383278229275881,0,0,27.0,0
27,2023-01-02 03:00:00,0.5137395933907605,1.0,0.6379875621156582,0.8052501708452221,0,0.0,0,1000.0,43.15934052532637,5.0,51.6297319595769,0.9965016938296084,2,1.3879587977916819,0,0,28.0,0
28,2023-01-02 04:00:00,0.5288687276003285,1.0,0.6529631103718025,0.8099519240821833,0,0.0,0,1000.0,51.30657135787356,5.482411499860088,47.80072153112519,0.997759763158433,2,1.367568879843273,0,0,29.0,0
29,2023-01-02 05:00:00,0.5585338649402748,1.0,0.6789253710436285,0.8226734318113778,0,0.0,0,1000.0,42.39177181545607,9.015489665088893,52.45193008333767,0.994784980849033,2,1.3812497347655304,0,0,30.0,0
30,2023-01-02 06:00:00,0.8101966310035345,1.0,0.8796602887131713,0.9210335414694539,0,0.0,0,1000.0,60.08040429167167,8.572452560599626,48.80035115252846,0.9985775799953496,4,1.0648704164717475,0,0,31.0,1
31,2023-01-02 07:00:00,0.9110276745092984,1.0,0.9523223306345574,0.9566379420109332,0,0.0,0,1000.0,53.54785515300945,10.710531862506603,48.70064132475332,1.004429534047882,4,0.9989198464849662,0,0,32.0,1
32,2023-01-02 08:00:00,0.7928425430803641,1.0,0.8667647955249862,0.9147147498072432,0,0.0,0,1000.0,44.15924248531026,13.563266267199875,44.94110162335221,1.00659412463531,4,1.0978969310674174,0,0,33.0,1
33,2023-01-02 09:00:00,0.8267848346183095,1.0,0.8918749904416554,0.927018745316411,0,0.0,0,1000.0,58.086626430130885,15.054336154385101,46.39303769147391,1.0143650379279394,4,1.066333873263666,0,0,34.0,1
34,2023-01-02 10:00:00,0.8627737677447592,1.0,0.9180136781130974,0.9398267022754178,0,0.0,0,1000.0,42.86465173278304,16.838912580258125,46.43942049249581,1.0071790748951783,4,1.0353382958723598,0,0,35.0,1
35,2023-01-02 11:00:00,0.8433931188909379,1.0,0.9039980223334363,0.9329590309433836,0,0.0,0,1000.0,44.688513039498474,18.21028636835618,49.05763542673214,1.0113312122862372,4,1.0507250543467088,0,0,36.0,1
36,2023-01-02 12:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,31.299449142943327,18.73938234991144,48.326100091178354,1.0033381895055085,4,0.8635253785099397,0,0,37.0,1
37,2023-01-02 13:00:00,0.9046556384873106,1.0,0.9478383877052297,0.9544408099755625,0,0.0,0,1000.0,47.40208118482047,18.075627241357495,47.57749037175646,0.9955517585231312,4,0.9964259364238626,0,0,38.0,1
38,2023-01-02 14:00:00,0.6276345661131919,1.0,0.7372901315450467,0.8512721644570729,0,0.0,0,1000.0,36.57516834115828,15.56320954492774,45.99244386260588,0.996862670278927,3,1.281876406820106,0,0,39.0,2
39,2023-01-02 15:00:00,0.6505822508517665,1.0,0.7560728001550385,0.8604756720759689,0,0.0,0,1000.0,42.77330495614184,11.811669876410699,50.10432685063112,0.9899854001725337,3,1.2406465403434157,0,0,40.0,2
40,2023-01-02 16:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,72.85553907981019,12.210975534873269,56.72688590945922,0.9923334196662644,3,0.9168050439414653,0,0,41.0,2
41,2023-01-02 17:00:00,0.9740990011253013,1.0,0.9959803291332665,0.9780303612753005,0,0.0,0,1000.0,70.61862356767,9.59212461039884,50.33963926948455,0.9922581886193421,3,0.921870077664751,0,0,42.0,2
42,2023-01-02 18:00:00,0.871366763707768,1.0,0.9241838075792588,0.9428500657138368,0,0.0,0,1000.0,64.79886263345436,9.494180857436303,52.069707933793346,0.9891148391423288,3,1.0039632503400673,0,0,43.0,2
43,2023-01-02 19:00:00,0.8625624869450356,1.0,0.9178616314754683,0.9397521994229795,0,0.0,0,1000.0,70.07312940437316,8.597432767416743,53.719686660058684,0.9938043590026155,3,1.007942111972649,0,0,44.0,2
44,2023-01-02 20:00:00,0.8366167628823307,1.0,0.8990643833431864,0.9305415478381613,0,0.0,0,1000.0,88.87259730689271,6.893640246874184,46.79067574663828,0.9942430161911767,3,1.0022315193440257,0,0,45.0,2
45,2023-01-02 21:00:00,0.7534707610051956,1.0,0.8370472806235567,0.9001531675055429,0,0.0,0,1000.0,50.929477085937705,5.0,54.71221907036623,0.9888639803880735,3,1.0383367063879616,0,0,46.0,2
46,2023-01-02 22:00:00,0.4335977600838443,1.0,0.5419972001048053,0.8,0,0.0,0,1000.0,52.42031288371498,5.0,54.538282119364474,0.9928820693983369,2,1.609120584362955,0,0,47.0,0
47,2023-01-02 23:00:00,0.4940373189725155,1.0,0.6173244248354917,0.8002879832661239,0,0.0,0,1000.0,50.92093694181578,5.0,53.4469571188521,0.9958499073943611,2,1.4161348185690972,0,0,48.0,0
48,2023-01-03 00:00:00,0.5269386161629197,1.0,0.6511791724798772,0.8092068027240279,0,0.0,0,1000.0,47.64282942578962,5.0,53.62959670667201,0.996233189995367,2,1.3422109226715802,0,0,49.0,0
49,2023-01-03 01:00:00,0.5461880992463591,1.0,0.6681907336983512,0.817413459512192,0,0.0,0,1000.0,54.044734777966205,5.0,56.29087487501399,0.9945629333499667,2,1.3050527184035703,0,0,50.0,0
50,2023-01-03 02:00:00,0.47408984301988877,1.0,0.592612303774861,0.8,0,0.0,0,1000.0,38.24867025715919,5.0,55.25183403036735,0.9998448413254626,2,1.4784070790955752,0,0,51.0,0
51,2023-01-03 03:00:00,0.5259774169909673,1.0,0.6502337505496072,0.8089051307262769,0,0.0,0,1000.0,49.022557763134486,5.4496077421901115,51.709143453437854,1.0042803365737514,2,1.3565398554165782,0,0,52.0,0
52,2023-01-03 04:00:00,0.4794144408080153,1.0,0.5992680510100191,0.8,0,0.0,0,1000.0,59.353502125420796,5.415733310769569,50.868491017200384,1.007916457379617,2,1.4702161116013137,0,0,53.0,0
53,2023-01-03 05:00:00,0.6513761621125171,1.0,0.7567175921232566,0.8607916201403956,0,0.0,0,1000.0,47.268112640842745,10.481559538654206,52.47689235575756,1.0032910375512336,2,1.2385496374185705,0,0,54.0,0
54,2023-01-03 06:00:00,0.6786224386385331,1.0,0.778649190483276,0.8715381033368053,0,0.0,0,1000.0,62.01363646151068,10.158330005746741,54.470482160361485,1.0022743216636703,4,1.2006084574458074,0,0,55.0,1
55,2023-01-03 07:00:00,0.8288342404943666,1.0,0.8933766360853419,0.9277545516818175,0,0.0,0,1000.0,70.96806304107159,10.822469867370407,52.151962154048924,1.010692660151171,4,1.0496214755100974,0,0,56.0,1
56,2023-01-03 08:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,65.90212862080561,14.864186910342521,48.807051783495666,1.010990487554499,4,0.9267755002986305,0,0,57.0,1
57,2023-01-03 09:00:00,0.804134790505021,1.0,0.8751695928844269,0.9188331005133692,0,0.0,0,1000.0,48.7421486340843,16.702741407357586,46.82014053790507,1.0114356290350648,4,1.0706762416048015,0,0,58.0,1
58,2023-01-03 10:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,48.18743246014882,14.763344192817566,47.1245325922368,1.0167934228755573,4,0.8498742463935606,0,0,59.0,1
59,2023-01-03 11:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,52.699599226884885,18.878767674960688,45.130975665986355,1.0109639151436318,4,0.9096956051711104,0,0,60.0,1
60,2023-01-03 12:00:00,0.8827433512738572,1.0,0.932311782893667,0.9468327736178969,0,0.0,0,1000.0,46.215036596058525,19.734329410861324,42.72229378251196,1.0189650982628458,4,1.003148023888514,0,0,61.0,1
61,2023-01-03 13:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,56.31221447399516,17.456086823398884,44.83534589657713,1.021169862975112,4,0.8925331301750015,0,0,62.0,1
62,2023-01-03 14:00:00,0.626091426950234,1.0,0.736016830800004,0.8506482470920019,0,0.0,0,1000.0,46.07203566089252,17.061263958280197,44.14939599851391,1.0153374186508972,3,1.2691133024273846,0,0,63.0,2
63,2023-01-03 15:00:00,0.749048190721784,1.0,0.8336677910871331,0.8984972176326951,0,0.0,0,1000.0,51.88097389987226,15.87585337459879,48.654545261128824,1.0103802313193169,3,1.1197624819136718,0,0,64.0,2
64,2023-01-03 16:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,82.82604969333816,15.21287864771851,51.53306750428579,1.0090740823750648,3,0.9135685566086387,0,0,65.0,2
65,2023-01-03 17:00:00,0.8160335979040952,1.0,0.8839706245438139,0.9231456060264689,0,0.0,0,1000.0,84.31080168956233,10.926048692605805,52.74400637348871,1.0106170447654141,3,1.0544910003247308,0,0,66.0,2
66,2023-01-03 18:00:00,0.8024487448901971,1.0,0.8739179377881026,0.9182197895161703,0,0.0,0,1000.0,80.04662076341907,10.143347091804644,51.87900929810645,1.0090641158637592,3,1.0616581339651001,0,0,67.0,2
67,2023-01-03 19:00:00,0.9277911321547215,1.0,0.9640530352796912,0.9623859872870486,0,0.0,0,1000.0,88.32817789641072,8.592534537600129,51.732850490469104,1.0032373955186928,3,0.9513855616030409,0,0,68.0,2
68,2023-01-03 20:00:00,0.7547347696229554,1.0,0.8380115993693208,0.9006256836909671,0,0.0,0,1000.0,66.37098525953486,5.398568864371139,51.976369224628094,1.004416416013385,3,1.040720533405954,0,0,69.0,2
69,2023-01-03 21:00:00,0.8497975413502441,1.0,0.9086449860178225,0.935236043148733,0,0.0,0,1000.0,57.325452799181285,5.0,59.467723355677755,1.0025537633553148,3,0.953112810186745,0,0,70.0,2
70,2023-01-03 22:00:00,0.45947271983837173,1.0,0.5743408997979647,0.8,0,0.0,0,1000.0,78.53196778187538,5.0,45.49183035693443,1.0026336143658483,2,1.5069617968488742,0,0,71.0,0
71,2023-01-03 23:00:00,0.44645807849308294,1.0,0.5580725981163537,0.8,0,0.0,0,1000.0,68.82738151684953,5.0,56.58982984491546,1.001783942804877,2,1.5499390222855118,0,0,72.0,0
72,2023-01-04 00:00:00,0.562745500792284,1.0,0.6825650957552142,0.824456896920055,0,0.0,0,1000.0,39.262791714502,5.0,52.31253574826363,1.011188078561004,2,1.2664686337465099,0,0,73.0,0
73,2023-01-04 01:00:00,0.5715540877819829,1.0,0.6901415520184064,0.8281693604890192,0,0.0,0,1000.0,34.347955341148975,5.0,53.166786015923336,1.0075649054062896,2,1.2517955966642687,0,0,74.0,0
74,2023-01-04 02:00:00,0.5219562956755552,1.0,0.6462222082183862,0.807704051389029,0,0.0,0,1000.0,53.635946766600675,5.3440577110752185,53.49458703078604,0.9982659297181793,2,1.3411240063151926,0,0,75.0,0
75,2023-01-04 03:00:00,0.5803727249442657,1.0,0.6976786432675994,0.8318625352011237,0,0.0,0,1000.0,47.37610294036391,5.544078245311304,52.31733703590822,1.006787009032693,2,1.2475878511278031,0,0,76.0,0
76,2023-01-04 04:00:00,0.4868723427759461,1.0,0.6085904284699326,0.8,0,0.0,0,1000.0,44.91369874683152,5.0,55.59106512468925,1.003726203087134,2,1.4169188951553022,0,0,77.0,0
77,2023-01-04 05:00:00,0.5081636959882114,1.0,0.6326753094959301,0.803198241437744,0,0.0,0,1000.0,41.12029407718894,9.011710505997096,50.465935286285124,1.009109302094253,2,1.4464680313345832,0,0,78.0,0
78,2023-01-04 06:00:00,0.6368583605126651,1.0,0.7448738650247925,0.8549881938621484,0,0.0,0,1000.0,56.792874376816904,11.57900037621366,46.849409878598955,1.0077535915532416,4,1.241496026856277,0,0,79.0,1
79,2023-01-04 07:00:00,0.6779845030057541,1.0,0.7781399934548976,0.8712885967928999,0,0.0,0,1000.0,64.42610481338592,13.275930711805131,49.88435624681362,1.006268996415473,4,1.1876792841128767,0,0,80.0,1
80,2023-01-04 08:00:00,0.8634805036234006,1.0,0.918522156836301,0.9400758568497875,0,0.0,0,1000.0,47.862199158405346,13.110822629008874,51.906252814804546,1.0083473324737962,4,1.0055322562670292,0,0,81.0,1
81,2023-01-04 09:00:00,0.7307610929217475,1.0,0.8196018980086592,0.8916049300242431,0,0.0,0,1000.0,54.233129925470905,18.881563282647083,45.743683238109696,1.0071418770197242,4,1.1261890259969416,0,0,82.0,1
82,2023-01-04 10:00:00,0.9800000000000001,1.0,1.0,0.9800000000000001,0,0.0,0,1000.0,43.00647308752514,18.422565725530077,48.74772598753254,1.0026871858903534,4,0.898196656926932,0,0,83.0,1
83,2023-01-04 11:00:00,0.9783694700374794,1.0,0.9988903855291056,0.9794562889092617,0,0.0,0,1000.0,39.49731336516319,18.550418801143984,49.47761818076668,0.9971099525448336,4,0.9132673993418952,0,0,84.0,1
84,2023-01-04 12:00:00,0.9341106703505084,1.0,0.9684509889123888,0.9645409845670704,0,0.0,0,1000.0,47.473090957593584,19.886134406284516,45.10663418269102,1.002862132352312,4,0.9512695769400641,0,0,85.0,1
85,2023-01-04 13:00:00,0.9579064031929974,1.0,0.9848942813966536,0.9725981978843603,0,0.0,0,1000.0,44.53847483331407,18.25622068471137,43.72981864863752,1.0058203416459313,4,0.9335335834819104,0,0,86.0,1
86,2023-01-04 14:00:00,0.5604706295808569,1.0,0.6806005299801894,0.8234942596902928,0,0.0,0,1000.0,45.61973975286587,16.35189650291286,47.702040278980235,1.0069993075554757,3,1.3519015558130143,0,0,87.0,2
87,2023-01-04 15:00:00,0.947765647668268,1.0,0.9779092013673442,0.9691755086699987,0,0.0,0,1000.0,43.973760023700244,17.005751145924638,48.588679940592826,1.0062265379695006,3,0.9403005314914907,0,0,88.0,2
88,2023-01-04 16:00:00,0.9610853405177594,1.0,0.9870772186130337,0.9736678371203865,0,0.0,0,1000.0,72.27809594189368,13.321677682270472,49.00427469098734,0.999550089297531,3,0.9287764914542074,0,0,89.0,2
89,2023-01-04 17:00:00,0.8061830290765837,1.0,0.8766885951119793,0.9195774116048698,0,0.0,0,1000.0,63.3903068819604,12.837279725073124,51.051001353883116,0.9978386309373756,3,1.045286946909295,0,0,90.0,2
90,2023-01-04 18:00:00,0.973593689435674,1.0,0.9956356163208664,0.9778614519972246,0,0.0,0,1000.0,64.41640711023408,8.854123151493551,48.069964053901586,0.9953307646000228,3,0.8878276172932774,0,0,91.0,2
91,2023-01-04 19:00:00,0.649997606518667,1.0,0.7555977570819072,0.8602429009701347,0,0.0,0,1000.0,70.08473154281204,5.739869145317188,51.63591714434287,1.0042867171023453,3,1.1441276065650434,0,0,92.0,2
92,2023-01-04 20:00:00,0.9540674752316979,1.0,0.9822538514251496,0.9713043871983233,0,0.0,0,1000.0,66.12599337494837,5.0,52.28523235553723,1.0053251699157604,3,0.8662264406249851,0,0,93.0,2
93,2023-01-04 21:00:00,0.7671293694524405,1.0,0.8474309413619959,0.905241161267378,0,0.0,0,1000.0,62.46904238164671,5.0,50.54570951945097,1.006785020514889,3,1.0068617247888547,0,0,94.0,2
94,2023-01-04 22:00:00,0.3956711952088894,1.0,0.4945889940111117,0.8,0,0.0,0,1000.0,54.329335601838345,5.0,51.28686471600074,1.0077293326518564,2,1.7240910502572424,0,0,95.0,0
95,2023-01-04 23:00:00,0.4263642916530446,1.0,0.5329553645663058,0.8,0,0.0,0,1000.0,45.66787796615634,5.0,49.081946028498805,1.0111015050349212,2,1.5989842267517624,0,0,96.0,0
96,2023-01-05 00:00:00,0.5112525274516952,1.0,0.6354887710788119,0.8045028499619089,0,0.0,0,1000.0,41.806135085220866,5.0,45.946677718136264,1.0120330515480591,2,1.3401622627218908,0,0,97.0,0
97,2023-01-05 01:00:00,0.47212260233407993,1.0,0.5901532529175999,0.8,0,0.0,0,1000.0,49.94168611232898,6.204509793787502,51.713232698387365,1.0143656940685783,2,1.4701909869511829,0,0,98.0,0
98,2023-01-05 02:00:00,0.4978187748772787,1.0,0.6217087689555516,0.8007266420153545,0,0.0,0,1000.0,50.571553261117316,5.0,54.64529143742868,1.0134846852169697,2,1.3681647439118316,0,0,99.0,0
99,2023-01-05 03:00:00,0.49213568605676117,1.0,0.6151226852316972,0.8000610250155045,0,0.0,0,1000.0,51.224460793209815,5.14715441328375,45.55494173358021,1.0149698667510603,2,1.3852285035285323,0,0,100.0,0
100,2023-01-05 04:00:00,0.4917516041384638,1.0,0.6146802771108791,0.8000120102271626,0,0.0,0,1000.0,40.84848700890846,5.684809815028133,51.10529068162983,1.0228851069914373,2,1.3973289951691328,0,0,101.0,0
101,2023-01-05 05:00:00,0.5158596816909268,1.0,0.6413916333116028,0.8042819003226853,0,0.0,0,1000.0,51.60119244494578,12.757762137749683,49.230351248806045,1.0220200780367998,2,1.4210223277980862,0,0,102.0,0
102,2023-01-05 06:00:00,0.4955335111656023,1.0,0.6194168889570029,0.8,0,0.0,0,1000.0,54.493674688323885,10.791500379332042,54.906536202915134,1.0338838396618648,4,1.4697334640195499,0,0,103.0,1
103,2023-01-05 07:00:00,0.6070059891966538,1.0,0.7201588966419068,0.8428778593545344,0,0.0,0,1000.0,44.54744452401158,11.555553103453908,48.443063473716265,1.0407175042355203,4,1.264001915272882,0,0,104.0,1
104,2023-01-05 08:00:00,0.8242843682848618,1.0,0.8900406456286515,0.9261199163580391,0,0.0,0,1000.0,54.562238636681926,15.311622367289113,44.70185303800705,1.0436124961265725,4,1.0220966599142063,0,0,105.0,1
105,2023-01-05 09:00:00,0.8665541284489493,1.0,0.9207314359727249,0.9411584036266353,0,0.0,0,1000.0,53.1481941250398,12.976715040743478,49.85453054726569,1.0452257051944074,4,0.9874030384910335,0,0,106.0,1
106,2023-01-05 10:00:00,0.7518031794566434,1.0,0.8357740089449045,0.8995292643830032,0,0.0,0,1000.0,46.58573966977106,15.092513640436618,50.17286401596901,1.0387673671301783,4,1.0870864063952093,0,0,107.0,1
107,2023-01-05 11:00:00,0.7663380112768992,1.0,0.8468315132394609,0.9049474414873359,0,0.0,0,1000.0,46.917263850219435,19.134341006053358,42.55431912920318,1.0337832416968127,4,1.0721911810979552,0,0,108.0,1
108,2023-01-05 12:00:00,0.7039218150712986,1.0,0.7986820753358262,0.8813542169145547,0,0.0,0,1000.0,40.424763047061006,15.659774825513047,49.43961800225645,1.0316502096097202,4,1.136086741922199,0,0,109.0,1
109,2023-01-05 13:00:00,0.7570698401044462,1.0,0.839791211349393,0.9014976935612026,0,0.0,0,1000.0,49.572856644390846,17.404863157383343,45.453421950924096,1.0370105979780717,4,1.0797897989092204,0,0,110.0,1
110,2023-01-05 14:00:00,0.699720176029731,1.0,0.7953765318409736,0.8797345006020771,0,0.0,0,1000.0,40.30402045990548,18.793860039748424,48.00973451453066,1.0469257696862833,3,1.1393647076308677,0,0,111.0,2
111,2023-01-05 15:00:00,0.5675193541433136,1.0,0.6866771943362621,0.8264718252247685,0,0.0,0,1000.0,52.459166736636035,17.45015265091035,44.886077757711746,1.0479013389896341,3,1.3188875698159641,0,0,112.0,2
112,2023-01-05 16:00:00,0.6730153995919629,1.0,0.7741667141680486,0.8693416899423438,0,0.0,0,1000.0,88.36105633052986,13.370042186882168,45.71260799288115,1.0411745714467961,3,1.169097257672182,0,0,113.0,2
113,2023-01-05 17:00:00,0.7718858318533841,1.0,0.8510282039484036,0.9070038199347177,0,0.0,0,1000.0,76.73133906718665,12.266134959385955,45.47974829986428,1.0423325633536622,3,1.0628348681597173,0,0,114.0,2
114,2023-01-05 18:00:00,0.7167105929589059,1.0,0.8086919727376536,0.8862590666414502,0,0.0,0,1000.0,73.43586881973306,11.049459937596717,54.677873222896764,1.0402998551296248,3,1.1177665240232293,0,0,115.0,2
115,2023-01-05 19:00:00,0.7932262765979303,1.0,0.8670512557743194,0.9148551153294164,0,0.0,0,1000.0,72.76312042798305,9.076824029875931,48.311726269991986,1.0412850121575767,3,1.0310080931440133,0,0,116.0,2
116,2023-01-05 20:00:00,0.906886476650289,1.0,0.9494097860362792,0.9552107951577767,0,0.0,0,1000.0,81.24345485636078,6.642094443908773,52.20888839397146,1.0487008033435765,3,0.9092637057219788,0,0,117.0,2
117,2023-01-05 21:00:00,0.7167662726093551,1.0,0.8087353863358564,0.8862803393045697,0,0.0,0,1000.0,58.27598965164936,5.993930647779077,48.87992745363383,1.05,3,1.0559091294590253,0,0,118.0,2
118,2023-01-05 22:00:00,0.41758171872230615,1.0,0.5219771484028827,0.8,0,0.0,0,1000.0,50.9789652701848,5.486617200717706,53.41752030726502,1.05,2,1.6217109334728943,0,0,119.0,0
119,2023-01-05 23:00:00,0.37688686672733396,1.0,0.47110858340916745,0.8,0,0.0,0,1000.0,46.18328729604552,5.0,49.138494007483075,1.05,2,1.7817302035444575,0,0,120.0,0
120,2023-01-06 00:00:00,0.46272049706166857,1.0,0.5784006213270857,0.8,0,0.0,0,1000.0,49.349959393479715,5.0,52.33951175568533,1.0446205514465314,2,1.4503119480952866,0,0,121.0,0
121,2023-01-06 01:00:00,0.5251625347195799,1.0,0.6494140386954441,0.8086713613006223,0,0.0,0,1000.0,47.907759628243376,5.0,52.65373818005342,1.05,2,1.290908890468918,0,0,122.0,0
122,2023-01-06 02:00:00,0.4626482286034483,1.0,0.5783102857543103,0.8,0,0.0,0,1000.0,44.43694653307687,6.65332371032741,50.238781574482175,1.05,2,1.4872785504295363,0,0,123.0,0
123,2023-01-06 03:00:00,0.46571236220386236,1.0,0.582140452754828,0.8,0,0.0,0,1000.0,41.44652366860262,6.792717064761794,45.941217339006876,1.05,2,1.4797915072522871,0,0,124.0,0
124,2023-01-06 04:00:00,0.45168116184018364,1.0,0.5646014523002295,0.8,0,0.0,0,1000.0,49.283789182166174,5.0,46.02064336579953,1.0468568926005717,2,1.4820258306014649,0,0,125.0,0
