hour,timestamp,OEE,availability,performance,quality,throughput,raw_inventory,wip,finished,energy_price,temp,humidity,voltage,available_workers,fatigue,maintenance,downtime,MTBF,shift
52,2023-01-03 04:00:00,0.4655220052804242,1.0,0.579129594454782,0.8038304547683961,0,0.0,0,1000.0,51.75647329644688,6.369682737157096,51.086862182459086,1.0439737109009346,2,1.326505667399179,0,0,53.0,0
53,2023-01-03 05:00:00,0.49320608970347635,1.0,0.6106917106746319,0.8076187724222275,0,0.0,0,1000.0,55.48163727045057,8.628149932537543,54.750255315478185,1.0482686854670273,2,1.2984124954323166,0,0,54.0,0
54,2023-01-03 06:00:00,0.6139074262524783,1.0,0.7326923927129354,0.8378788047455593,0,0.0,0,1000.0,48.0410635245278,8.19627068765598,51.32125124321995,1.0483546556543195,3,1.075539947438181,0,0,55.0,1
55,2023-01-03 07:00:00,0.5230362180583762,1.0,0.6442801822352255,0.8118148477635723,0,0.0,0,1000.0,64.304831656192,12.539440641428046,46.769615168985545,1.05,4,1.2471790580059003,0,0,56.0,1
56,2023-01-03 08:00:00,0.661945495058964,1.0,0.7736898534373943,0.855569569793418,0,0.0,0,1000.0,65.6106368887941,17.71504000152546,43.53965482483802,1.05,4,1.0379125690042263,0,0,57.0,1
57,2023-01-03 09:00:00,0.6452693279724435,1.0,0.759341558036412,0.8497748096930862,0,0.0,0,1000.0,65.8976266871148,12.948093184985197,46.047383326504075,1.05,4,1.0568527265788583,0,0,58.0,1
58,2023-01-03 10:00:00,0.7507280713114171,1.0,0.8477911011367931,0.8855106762795394,0,0.0,0,1000.0,45.61640054687293,18.017943775478095,45.39682238232751,1.05,4,0.945990194473304,0,0,59.0,1
59,2023-01-03 11:00:00,0.7099228322489914,1.0,0.8141895616541832,0.8719380174890061,0,0.0,0,1000.0,45.0102375672976,17.1427828421232,46.72496239735652,1.05,4,0.9843808727177688,0,0,60.0,1
60,2023-01-03 12:00:00,0.8746875650852242,1.0,0.9481790219277615,0.9224920029414694,0,0.0,0,1000.0,37.21071836384751,20.25366415863887,44.611514637956674,1.0488480022532225,4,0.8066846510977436,0,0,61.0,1
61,2023-01-03 13:00:00,0.6194354174045353,1.0,0.7368221037455764,0.8406851725208633,0,0.0,0,1000.0,37.16752929887315,18.24226074945555,50.7570421034944,1.05,4,1.0863321043618597,0,0,62.0,1
62,2023-01-03 14:00:00,0.5225704116680725,1.0,0.6437472346646048,0.8117633498500914,0,0.0,0,1000.0,43.1322911773246,16.921794805784966,51.50397511943757,1.05,3,1.2426054141277043,0,0,63.0,2
63,2023-01-03 15:00:00,0.5136805228458937,1.0,0.6336941486602343,0.8106126968852795,0,0.0,0,1000.0,44.61858909706534,17.769314696146786,47.50206077946942,1.05,3,1.2615142390628356,0,0,64.0,2
64,2023-01-03 16:00:00,0.823105563708049,1.0,0.9135116606211195,0.9010345452497003,0,0.0,0,1000.0,68.06881756484613,14.883307391969476,46.42699449339226,1.05,3,0.8578385363245334,0,0,65.0,2
65,2023-01-03 17:00:00,0.580607876859928,1.0,0.7020582444553779,0.8270081313699761,0,0.0,0,1000.0,71.6993774085652,15.466507472704603,50.77291758781108,1.05,3,1.1372208549569338,0,0,66.0,2
66,2023-01-03 18:00:00,0.7261278522662606,1.0,0.8351191624387972,0.8694901098254656,0,0.0,0,1000.0,71.50904065333995,7.501341627770997,47.76792773923155,1.039269919534193,3,0.9280072439496275,0,0,67.0,2
67,2023-01-03 19:00:00,0.5292334340189369,1.0,0.6516941579219724,0.8120886578245223,0,0.0,0,1000.0,74.7638946536347,5.199601776227153,55.25699297713771,1.0368395342183214,3,1.1461827328043137,0,0,68.0,2
68,2023-01-03 20:00:00,0.6176358820529103,1.0,0.7387534014505025,0.8360514900374273,0,0.0,0,1000.0,63.60370736722778,5.0,50.08729958970558,1.0375168433650992,3,1.0072194764906168,0,0,69.0,2
69,2023-01-03 21:00:00,0.5118202546634044,1.0,0.6319889719932604,0.8098563065889424,0,0.0,0,1000.0,60.764695813513974,5.752248142044542,50.24541095580145,1.032294002964735,3,1.1908479550682722,0,0,70.0,2
70,2023-01-03 22:00:00,0.4174798804526348,1.0,0.5218498505657935,0.8,0,0.0,0,1000.0,67.5074955712038,5.0,58.37373351522467,1.029096857434571,2,1.4240646286763012,0,0,71.0,0
71,2023-01-03 23:00:00,0.4338352696924364,1.0,0.5422940871155455,0.8,0,0.0,0,1000.0,77.84685902677062,5.0,51.70285974767836,1.02937099846642,2,1.3695126129978983,0,0,72.0,0
72,2023-01-04 00:00:00,0.5045872426803312,1.0,0.6237790275177255,0.8089198585086971,0,0.0,0,1000.0,45.29245154813859,5.0,53.3232510499607,1.0321214432061523,2,1.189859427828214,0,0,73.0,0
73,2023-01-04 01:00:00,0.4471802630801132,1.0,0.5579716134975637,0.8014390916359148,0,0.0,0,1000.0,30.0,5.0,51.394345385269936,1.0272990593887128,2,1.3293511520544923,0,0,74.0,0
74,2023-01-04 02:00:00,0.4797404158435633,1.0,0.5954333901060003,0.8056995523179493,0,0.0,0,1000.0,34.477004478063684,5.0,53.20163583002644,1.0277023126848457,2,1.2449270664160046,0,0,75.0,0
75,2023-01-04 03:00:00,0.4406080998203096,1.0,0.5503636343784137,0.8005763322606458,0,0.0,0,1000.0,58.99994600173747,5.0,52.574587927332004,1.0306414708449205,2,1.346023101135175,0,0,76.0,0
76,2023-01-04 04:00:00,0.46773497783766893,1.0,0.5816501025769815,0.8041518015132889,0,0.0,0,1000.0,49.294518427228404,7.064905616126128,52.0335363173687,1.0271970231713032,2,1.3150309555321962,0,0,77.0,0
77,2023-01-04 05:00:00,0.45737576304382094,1.0,0.5695396404552464,0.8030622112241911,0,0.0,0,1000.0,44.175070263004756,8.988760631068399,45.68645721696531,1.0247966085060054,2,1.3765059976836023,0,0,78.0,0
78,2023-01-04 06:00:00,0.47839949094621737,1.0,0.5935267923215377,0.8060284676871821,0,0.0,0,1000.0,53.54384352196969,15.174558469515205,46.11628961860458,1.0251351254054695,4,1.333964449986333,0,0,79.0,1
79,2023-01-04 07:00:00,0.48048426463749877,1.0,0.5959103969438054,0.8063028722132005,0,0.0,0,1000.0,46.34919712544583,12.2524831882382,45.95619536707165,1.0271189490269714,4,1.3277762189601092,0,0,80.0,1
80,2023-01-04 08:00:00,0.7640908748077738,1.0,0.865213685751368,0.8831238888046746,0,0.0,0,1000.0,57.506421253232496,15.125051979735108,48.033688519915216,1.0252835016263844,4,0.9106243563077147,0,0,81.0,1
81,2023-01-04 09:00:00,0.7022105382029037,1.0,0.8137960732847223,0.8628826818598101,0,0.0,0,1000.0,57.67096200169381,15.734296476788439,47.5639964866021,1.0170695082830246,4,0.9710294813133266,0,0,82.0,1
82,2023-01-04 10:00:00,0.623232897411233,1.0,0.7422985339605587,0.8395987178985159,0,0.0,0,1000.0,42.51578983170912,20.544875142837693,43.80499012393349,1.0206895680625838,4,1.0638742438903395,0,0,83.0,1
83,2023-01-04 11:00:00,0.6254624489531999,1.0,0.7443768301679233,0.8402497547003207,0,0.0,0,1000.0,56.52164331741,19.496476724428344,43.9806585636631,1.0243581492824558,4,1.060196263768549,0,0,84.0,1
84,2023-01-04 12:00:00,0.6873731128155076,1.0,0.8011622451627725,0.8579699267728895,0,0.0,0,1000.0,43.2727736692588,18.404242878509532,45.51914115758253,1.0218778646788291,4,0.9843934877902126,0,0,85.0,1
85,2023-01-04 13:00:00,0.6850356794449598,1.0,0.7990495959403265,0.8573130916095458,0,0.0,0,1000.0,38.71893855062421,18.160394579653747,44.674023433651335,1.0231248442349188,4,0.9863612139066642,0,0,86.0,1
86,2023-01-04 14:00:00,0.5312933279949038,1.0,0.6532974583660129,0.8132487294895372,0,0.0,0,1000.0,43.28743725238666,16.68845306578337,48.681954442251026,1.0246573839929007,3,1.205644154831167,0,0,87.0,2
87,2023-01-04 15:00:00,0.5229152932761265,1.0,0.6441123225495433,0.811838673115752,0,0.0,0,1000.0,41.024345364046155,15.443133364655681,49.63451495012185,1.0306316127705717,3,1.2220494269556657,0,0,88.0,2
88,2023-01-04 16:00:00,0.6578303532733882,1.0,0.7742879538432703,0.8495939398361669,0,0.0,0,1000.0,45.620707303677044,12.972434405402785,48.388286652963124,1.0291359869254073,3,1.01593990114909,0,0,89.0,2
89,2023-01-04 17:00:00,0.7078017247767558,1.0,0.8184837843070593,0.8647718358598777,0,0.0,0,1000.0,75.17224189758491,11.22382976031894,44.09857700941819,1.0221752597153702,3,0.9604625955732501,0,0,90.0,2
90,2023-01-04 18:00:00,0.6651073911015487,1.0,0.7809409469600993,0.8516743726789512,0,0.0,0,1000.0,71.87193111561622,11.321277941947317,56.629043481685464,1.0159539277150353,3,1.0059866825910269,0,0,91.0,2
91,2023-01-04 19:00:00,0.6807678418032517,1.0,0.7967788869303748,0.8543999508143838,0,0.0,0,1000.0,46.44276248963826,7.611047871628907,44.188447669697716,1.0145066354204126,3,0.9586575977657307,0,0,92.0,2
92,2023-01-04 20:00:00,0.6987221776772147,1.0,0.8121073924077782,0.8603815015223626,0,0.0,0,1000.0,66.66981346966267,6.351923979329568,50.20145711180779,1.0087873942305723,3,0.9219052428070735,0,0,93.0,2
93,2023-01-04 21:00:00,0.5180799082914195,1.0,0.6390628252695187,0.8106869744346717,0,0.0,0,1000.0,52.81786500540361,5.114716425660281,51.17321776356103,0.9956260726039389,3,1.142999969813986,0,0,94.0,2
94,2023-01-04 22:00:00,0.3864316083636887,1.0,0.4830395104546108,0.8,0,0.0,0,1000.0,62.81925098392457,5.0,52.59398033890253,1.0068669559912375,2,1.5150754009514886,0,0,95.0,0
95,2023-01-04 23:00:00,0.38808144792066157,1.0,0.48510180990082696,0.8,0,0.0,0,1000.0,47.1057816667062,5.0,48.837912656109246,1.0169896793990132,2,1.5076712564523316,0,0,96.0,0
96,2023-01-05 00:00:00,0.41958055096332175,1.0,0.5244756887041522,0.8,0,0.0,0,1000.0,43.51160957366602,5.0,55.187103203412576,1.0089560540153628,2,1.3935954177228245,0,0,97.0,0
97,2023-01-05 01:00:00,0.4116953560585739,1.0,0.5146191950732173,0.8,0,0.0,0,1000.0,35.16777068699567,5.0,52.312533748640405,1.0062642864107225,1,1.4193793599356601,0,0,98.0,0
98,2023-01-05 02:00:00,0.4409224111059135,1.0,0.5507107154423921,0.8006425129238961,0,0.0,0,1000.0,43.32321179799489,5.0,53.082181818928255,0.9965545115443487,1,1.3209435795244087,0,0,99.0,0
99,2023-01-05 03:00:00,0.4165722249481301,1.0,0.5207152811851626,0.8,0,0.0,0,1000.0,41.78717906480947,5.0,49.9421398389027,0.9954524708267148,2,1.394598146971805,0,0,100.0,0
100,2023-01-05 04:00:00,0.4549570541115735,1.0,0.5669292716334955,0.8024934976469005,0,0.0,0,1000.0,48.998073339847885,5.465271407215411,51.116514114966535,0.988939869978899,2,1.2812232696293344,0,0,101.0,0
101,2023-01-05 05:00:00,0.419396076838316,1.0,0.5242450960478949,0.8,0,0.0,0,1000.0,38.374255763405216,6.22186085595135,51.61034172240288,0.9919904513845599,2,1.405675358730488,0,0,102.0,0
102,2023-01-05 06:00:00,0.4277874560452354,1.0,0.5347343200565442,0.8,0,0.0,0,1000.0,59.57405930404434,9.989255916796328,53.092558343287436,0.9960244860209492,4,1.4492480989206287,0,0,103.0,1
103,2023-01-05 07:00:00,0.45775922125335133,1.0,0.56974856927106,0.8034407560496579,0,0.0,0,1000.0,60.3088838866002,10.054524757240221,49.03433773699282,0.9972037699961671,4,1.3611942314932248,0,0,104.0,1
104,2023-01-05 08:00:00,0.5317712449542715,1.0,0.6537768580061052,0.8133834020617868,0,0.0,0,1000.0,62.494674206651425,13.61119891294064,51.00369721899833,1.0032201067103819,4,1.1907619850756026,0,0,105.0,1
105,2023-01-05 09:00:00,0.6102389638968313,1.0,0.7300902156767075,0.8358404903854406,0,0.0,0,1000.0,68.27267534211704,17.787091679012537,47.22505662739276,0.9926159822647006,4,1.0577358707029103,0,0,106.0,1
106,2023-01-05 10:00:00,0.5374259571071478,1.0,0.6596953771644865,0.8146577582779508,0,0.0,0,1000.0,53.32374337701136,19.198572331652866,39.73058228994242,0.9948731402357808,4,1.1725047952343406,0,0,107.0,1
107,2023-01-05 11:00:00,0.6903863838686031,1.0,0.8037693633846924,0.8589359277907398,0,0.0,0,1000.0,51.7515806503152,18.925410727612885,49.29354468083203,0.9887846640498664,4,0.9558016858939009,0,0,108.0,1
108,2023-01-05 12:00:00,0.47715202981128607,1.0,0.5920739727813341,0.8058993499913714,0,0.0,0,1000.0,39.829540770703886,18.31210056868419,44.87158183213611,0.9913295645931344,4,1.3000098201659378,0,0,109.0,1
109,2023-01-05 13:00:00,0.7262612060109662,1.0,0.8338651700213152,0.8709575985676457,0,0.0,0,1000.0,50.435191003170274,18.38471965364526,42.28183321495644,0.9913636581933533,4,0.9224847269232415,0,0,110.0,1
110,2023-01-05 14:00:00,0.4850373540604002,1.0,0.6010858215166198,0.8069352772896659,0,0.0,0,1000.0,32.98709017518954,18.50874769697169,55.04861679737102,0.9949179914317672,3,1.2834831644549811,0,0,111.0,2
111,2023-01-05 15:00:00,0.48745274730180804,1.0,0.6038416862167788,0.807252560444813,0,0.0,0,1000.0,53.15719952713998,14.792549289850772,48.76915101939991,0.9847999438974446,3,1.2638092315666174,0,0,112.0,2
112,2023-01-05 16:00:00,0.533769477036906,1.0,0.6558609416285273,0.8138455016265131,0,0.0,0,1000.0,74.49420454602836,12.87176044694526,48.72001556148846,0.9897308363730928,3,1.1686353742665314,0,0,113.0,2
113,2023-01-05 17:00:00,0.5310162721753809,1.0,0.6529740125803304,0.8132272677697937,0,0.0,0,1000.0,90.00446040739723,12.116307118507134,47.84294071210095,0.9888892661412377,3,1.1720399832376687,0,0,114.0,2
114,2023-01-05 18:00:00,0.4780527731965465,1.0,0.5930997583699111,0.8060242251833614,0,0.0,0,1000.0,83.00470301801919,12.61326799250495,50.48972666773131,0.987816498694424,3,1.2881191274270085,0,0,115.0,2
115,2023-01-05 19:00:00,0.5027663622050806,1.0,0.6215238852359354,0.8089252467171499,0,0.0,0,1000.0,64.3602009749575,8.543420163478958,50.10264672637789,0.9925457051507873,3,1.215594962762661,0,0,116.0,2
116,2023-01-05 20:00:00,0.5860397872245426,1.0,0.7087110263402121,0.8269093684782295,0,0.0,0,1000.0,62.415020279648544,5.730623122211271,52.33851317125777,0.993272163715117,3,1.0230822486300073,0,0,117.0,2
117,2023-01-05 21:00:00,0.5225652534906998,1.0,0.6441112252161852,0.8112966100153114,0,0.0,0,1000.0,42.054722596987475,5.405609968417247,52.949701809094606,0.9980156541073236,3,1.1245060306401886,0,0,118.0,2
118,2023-01-05 22:00:00,0.3512793747753223,1.0,0.43909921846915284,0.8,0,0.0,0,1000.0,54.63044264673277,5.0,50.688710901777334,0.9904856564596103,2,1.6254410439095088,0,0,119.0,0
119,2023-01-05 23:00:00,0.41613355428919907,1.0,0.5201669428614988,0.8,0,0.0,0,1000.0,55.78502594121308,5.0,52.47240407582379,0.9912905831515451,2,1.3723456379874288,0,0,120.0,0
120,2023-01-06 00:00:00,0.4616175251135373,1.0,0.5745902211994169,0.8033856269776798,0,0.0,0,1000.0,40.114732526557205,5.0,48.604549670168346,0.9839531104707725,2,1.23236937387076,0,0,121.0,0
121,2023-01-06 01:00:00,0.4123067190062803,1.0,0.5153833987578503,0.8,0,0.0,0,1000.0,41.295293028199985,5.0,54.99095401836166,0.9883381246149389,2,1.3791743400200969,0,0,122.0,0
122,2023-01-06 02:00:00,0.3931376556356807,1.0,0.4914220695446009,0.8,0,0.0,0,1000.0,45.83484545428062,5.0,47.73174642919871,0.9893090089772358,2,1.4469067532701592,0,0,123.0,0
123,2023-01-06 03:00:00,0.42608736043146367,1.0,0.5326092005393296,0.8,0,0.0,0,1000.0,36.87392107107711,5.0,58.05898920913479,0.9911673668510388,2,1.3366590041428323,0,0,124.0,0
124,2023-01-06 04:00:00,0.4771207243437157,1.0,0.5923183171182576,0.8055140463408252,0,0.0,0,1000.0,33.183370542237675,8.004290881182223,53.19507731587826,0.9903545682625654,2,1.2565291498630773,0,0,125.0,0
125,2023-01-06 05:00:00,0.4933817530708147,1.0,0.610960757590597,0.8075506437050551,0,0.0,0,1000.0,44.94998407038774,7.315640788962771,46.64075576801562,0.9948958264353798,2,1.2115415574090334,0,0,126.0,0
